Date,Close,High,Low,Open,Volume,log_return,price_change,MA_5,MA_10,volatility_5,volatility_10,dayofweek,is_month_end,target_regression,target_direction
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,,,,,,,,,,
2020-05-26,70.73033905029297,71.9116951445939,70.63231222745613,71.75494334516371,44590000,0.005736227960573402,0.40456390380859375,69.91494140625,68.98782348632812,0.8945400794377767,1.2464483197034208,1,0,70.67610168457031,0
2020-05-27,70.67610168457031,70.92839736595668,69.39821460494831,70.66216836000463,31684000,-0.0007671131258310397,-0.05423736572265625,70.3715576171875,69.21224975585938,0.3245913254317417,1.3341744735288408,2,0,70.5745849609375,0
2020-05-28,70.5745849609375,71.87934390822512,69.6211431898544,69.66692194094234,35170000,-0.001437398196390297,-0.1015167236328125,70.46192474365235,69.56013717651368,0.2999673166786345,1.1636225535476208,3,0,71.33495330810547,1
2020-05-29,71.33495330810547,71.49468919080876,70.462127348285,70.68356469901353,37044000,0.0107163427230329,0.7603683471679688,70.72835083007813,69.94161453247071,0.37296501716260916,1.0392012576994094,4,0,71.40213012695312,1
2020-06-01,71.40213012695312,71.73603636424069,70.77562407491,70.94581564745266,25162000,0.0009412665887628974,0.06717681884765625,70.94362182617188,70.24919357299805,0.3926241737300557,0.9601734630130077,0,0,71.7723617553711,1
2020-06-02,71.7723617553711,71.8066977191186,70.74228284294568,71.40859947866784,23442000,0.0051717655676019126,0.37023162841796875,71.1520263671875,70.53348388671876,0.5100914210638327,0.9467798551874176,1,0,71.6200942993164,0
2020-06-03,71.6200942993164,72.10577129725478,71.24040928446547,71.79177412864566,27732000,-0.002123786947756537,-0.1522674560546875,71.34082489013672,70.8561912536621,0.46236671203596785,0.634671186591416,2,0,70.3785171508789,0
2020-06-04,70.3785171508789,71.72309429138843,69.96599205492319,71.4971694316438,26982000,-0.01748761874302146,-1.2415771484375,71.301611328125,70.88176803588867,0.5445998403194403,0.6063516956138358,3,0,71.65840148925781,1
2020-06-05,71.65840148925781,71.9709103787135,70.0461071028752,70.44520002096422,42642000,0.018022342263719137,1.2798843383789062,71.36630096435547,71.0473258972168,0.5682472460509259,0.5642578489827444,4,0,72.05750274658203,1
2020-06-08,72.05750274658203,72.10527089418974,70.88510641927735,70.97468213654459,33878000,0.0055540447716287055,0.39910125732421875,71.49737548828125,71.22049865722656,0.6484969643966583,0.5836109829010595,0,0,72.25852966308594,1
2020-06-09,72.25852966308594,73.04079279119881,71.77484210279437,71.91816171630913,33624000,0.002785928121333256,0.20102691650390625,71.59460906982422,71.37331771850586,0.7312078424023769,0.6384992202394918,1,0,72.88652801513672,1
2020-06-10,72.88652801513672,73.28810385800969,72.37198974644225,72.72778683921254,31762000,0.008653443402211426,0.6279983520507812,71.84789581298828,71.5943603515625,0.9335809857994052,0.7441794911761448,2,0,69.761474609375,0
2020-06-11,69.761474609375,72.23465106938366,69.58780540266814,71.70866238072514,47144000,-0.04382190334729129,-3.1250534057617188,71.7244873046875,71.51304931640625,1.1836622527989549,0.8967621688913661,3,0,70.30985260009766,1
2020-06-12,70.30985260009766,71.38421437179544,68.96030198853704,70.95376958003494,36676000,0.007830022080390317,0.5483779907226562,71.45477752685547,71.41053924560546,1.3451145402847997,0.9745952146518195,4,0,70.69898986816406,1
2020-06-15,70.69898986816406,70.91097380700297,69.02996753030666,69.14392465309821,30468000,0.005519345441283606,0.38913726806640625,71.18307495117188,71.34022521972656,1.33005247568589,1.0002951604794679,0,0,71.9793701171875,1
2020-06-16,71.9793701171875,72.51182051857924,71.10952825884952,72.10526358516627,30648000,0.017948266587972116,1.2803802490234375,71.12724304199219,71.36092605590821,1.2784810808085028,1.012301702997958,1,0,72.28142547607422,1
2020-06-17,72.28142547607422,72.76212896872691,71.415068821233,72.30133456430534,30610000,0.004187635303898903,0.30205535888671875,71.00622253417968,71.42705917358398,1.0841908450310425,1.0519404161745074,2,0,71.36480712890625,0
2020-06-18,71.36480712890625,72.30281975696262,70.97267707547431,72.14756380354159,34862000,-0.012762336635867823,-0.9166183471679688,71.32688903808594,71.52568817138672,0.8317045201615867,0.9869349806482762,3,0,70.89305877685547,0
2020-06-19,70.89305877685547,71.88133001536528,70.61239533363407,71.65740215225779,52784000,-0.006632323327877529,-0.47174835205078125,71.4435302734375,71.44915390014648,0.6805786739735854,1.005009567869703,4,0,72.18787384033203,1
2020-06-22,72.18787384033203,72.2023083095252,70.62186681199631,70.91148255316699,29442000,0.0180995522936582,1.2948150634765625,71.74130706787109,71.46219100952149,0.5935278341930098,1.0145780322898632,0,0,72.85070037841797,1
2020-06-23,72.85070037841797,73.40903563217812,71.90621842213413,72.25455152562985,37752000,0.009140067131422834,0.6628265380859375,71.91557312011719,71.52140808105469,0.7796373158489331,1.0813085515650476,1,0,71.29415130615234,0
2020-06-24,71.29415130615234,73.43839511149096,71.15979153173976,72.81587541071586,31592000,-0.021597851885725727,-1.556549072265625,71.7181182861328,71.36217041015625,0.7887826767002389,0.9693973214877516,2,0,71.71215057373047,1
2020-06-25,71.71215057373047,71.77285734904541,70.63927696211077,71.22049782805915,23958000,0.0058459026279961334,0.417999267578125,71.78758697509765,71.5572380065918,0.764818571670375,0.7914351169190398,3,0,67.80284118652344,0
2020-06-26,67.80284118652344,71.5091209058233,67.42763609824557,71.29066762558381,97640000,-0.056056097842633414,-3.9093093872070312,71.16954345703125,71.30653686523438,1.9690047702632492,1.396357977265605,4,0,69.5261001586914,1
2020-06-29,69.5261001586914,69.56740658298106,67.2609287443365,67.69336296671155,45074000,0.025098124449936293,1.7232589721679688,70.63718872070312,71.1892478942871,1.9846171179932548,1.4985776549543885,0,0,70.56513214111328,1
2020-06-30,70.56513214111328,70.86121720110151,69.0165360541645,69.51167404146442,40286000,0.014833919555494669,1.039031982421875,70.1800750732422,71.04782409667969,1.5664940375305343,1.4823717981779125,1,1,71.7569351196289,1
2020-07-01,71.7569351196289,72.07939857823143,70.37255487483583,70.62087178372437,42182000,0.016748363208613032,1.191802978515625,70.2726318359375,70.99537506103516,1.6596763434497646,1.4426207786341316,2,0,73.14678955078125,1
2020-07-02,73.14678955078125,74.07187120886894,72.20827571187772,72.24659805024832,57218000,0.019183731240245173,1.3898544311523438,70.55955963134765,71.17357330322265,2.049087164719406,1.5953038901466519,3,0,74.62571716308594,1
2020-07-06,74.62571716308594,75.14075662187608,73.49761142237459,74.05345615982517,44712000,0.020016943963612727,1.4789276123046875,71.92413482666015,71.54683914184571,2.0260087613975437,1.9249902015367535,0,0,74.14153289794922,0
2020-07-07,74.14153289794922,75.70406216918913,74.13058365914364,74.45055656016098,42364000,-0.006509308662426128,-0.48418426513671875,72.84722137451172,71.74220504760743,1.6826085454356534,2.089394311917819,1,0,74.82228088378906,1
2020-07-08,74.82228088378906,75.19898179852746,74.25996682154751,74.68294763540767,31766000,0.009139840173303024,0.6807479858398438,73.69865112304687,71.93936309814453,1.2642143589234525,2.289092726760156,2,0,75.57169342041016,1
2020-07-09,75.57169342041016,76.09320218311657,74.42368620829713,75.13726983285122,41836000,0.009966074011676518,0.7494125366210938,74.46160278320312,72.36711730957032,0.8972878596553531,2.540938109022729,3,0,76.5843505859375,1
2020-07-10,76.5843505859375,76.70029709996115,74.67896287214894,75.30247721043091,35918000,0.013310968014938081,1.0126571655273438,75.14911499023438,72.85433731079101,0.9532131498406577,2.849747358223246,4,0,75.2517318725586,0
2020-07-13,75.2517318725586,78.44297203416643,74.96958014308842,77.12825841563946,42954000,-0.017553837147818673,-1.3326187133789062,75.27431793212891,73.59922637939454,0.9072854142847773,2.303881516951484,0,0,75.6811752319336,1
2020-07-14,75.6811752319336,75.77771381282373,73.94298722488395,74.28435748755967,38108000,0.005690535304363346,0.429443359375,75.58224639892578,74.21473388671875,0.652092500593112,1.877542403617648,1,0,75.48311614990234,0
2020-07-15,75.48311614990234,76.45098479184617,74.53514900176111,75.79910266825213,31026000,-0.0026204494931441127,-0.19805908203125,75.71441345214843,74.70653228759765,0.5113308834809764,1.3982939322777561,2,0,75.38558959960938,0
2020-07-16,75.38558959960938,75.43485358407806,74.05942561326644,74.71777710977885,26484000,-0.0012928667133867123,-0.09752655029296875,75.67719268798828,75.0693977355957,0.5307226869377427,0.9452404359387084,3,0,75.48162841796875,1
2020-07-17,75.48162841796875,75.80906535403365,74.5485891882386,75.48461250339587,34264000,0.001273157052857731,0.096038818359375,75.45664825439454,75.30288162231446,0.1571440244428308,0.6641351924958776,4,0,77.81995391845703,1
2020-07-20,77.81995391845703,78.07722309236132,74.77750030048323,75.38957192669334,30166000,0.03050858096814867,2.3383255004882812,75.97029266357421,75.62230529785157,1.0395728714849406,0.9903123177077876,0,0,77.42582702636719,0
2020-07-21,77.42582702636719,78.97492413472274,77.26161122175375,78.87440678042151,27486000,-0.005077467953449302,-0.39412689208984375,76.31922302246093,75.95073471069335,1.1988615887309906,0.9892652330646171,1,0,77.87020111083984,1
2020-07-22,77.87020111083984,77.97619307910186,76.7943435285577,77.4153749127673,24482000,0.005722944786816789,0.44437408447265625,76.79664001464843,76.25552673339844,1.2565727040131194,1.0692558556171243,2,0,75.47664642333984,0
2020-07-23,75.47664642333984,78.14389457073787,75.0705830583031,77.92394547961592,33910000,-0.03122006272421348,-2.3935546875,76.81485137939453,76.2460220336914,1.2314180220550253,1.0764084265754021,3,0,75.05168914794922,0
2020-07-24,75.05168914794922,75.41097153590187,74.02559650691151,74.6028386333552,29902000,-0.005646224715657049,-0.424957275390625,76.72886352539062,76.09275588989257,1.3564521199169677,1.1306318602923542,4,0,76.10762786865234,1
2020-07-27,76.10762786865234,76.51219541111449,75.2567004045739,75.30298030118446,27124000,0.013971429855156703,1.055938720703125,76.38639831542969,76.17834548950195,1.2215658813283703,1.091614482924776,0,0,74.82476806640625,0
2020-07-28,74.82476806640625,75.93744461336621,74.6690109658058,75.88718593599701,30910000,-0.01699954059590644,-1.2828598022460938,75.8661865234375,76.09270477294922,1.2220953580436589,1.16601171453841,1,0,75.81304168701172,1
2020-07-29,75.81304168701172,76.30170274438422,74.79291731015581,74.89194642181988,22676000,0.013121377713654412,0.9882736206054688,75.45475463867187,76.12569732666016,0.5278345348487098,1.1514231740788083,2,0,76.5525131225586,1
2020-07-30,76.5525131225586,76.67791304910183,74.40278707937269,74.5421203310874,36042000,0.009706619615575986,0.739471435546875,75.66992797851563,76.24238967895508,0.7224150110095232,1.1269535708369056,3,0,74.04350280761719,0
2020-07-31,74.04350280761719,74.89294207022046,72.35407768262465,74.49633966059952,91468000,-0.033324155131176564,-2.5090103149414062,75.46829071044922,76.09857711791992,1.0182442533686402,1.3114768777140804,4,1,73.78524017333984,0
2020-08-03,73.78524017333984,74.53017571563687,73.23586473268551,74.1952823635518,45482000,-0.003494082298499918,-0.25826263427734375,75.00381317138672,75.6951057434082,1.1718036978532473,1.3433061467983327,0,0,73.31449127197266,0
2020-08-04,73.31449127197266,74.3002797145422,72.85319570585015,73.98180262852239,37212000,-0.006400426483146583,-0.4707489013671875,74.7017578125,75.28397216796876,1.401611550704379,1.3833077736602621,1,0,73.60260009765625,1
2020-08-05,73.60260009765625,74.14550614214014,73.21097121574932,73.48964526803748,29134000,0.003922065054778603,0.28810882568359375,74.25966949462891,74.85721206665039,1.3090115722017162,1.1323060846064037,2,0,74.88945007324219,1
2020-08-06,74.88945007324219,74.9551379108816,73.24481674977106,73.45630713721422,33306000,0.0173326745829849,1.2868499755859375,73.92705688476562,74.79849243164062,0.6000793944330287,1.111651126058044,3,0,74.56202697753906,0
2020-08-07,74.56202697753906,75.64285813461413,73.95990233635366,75.09298915592936,27718000,-0.004381671242266009,-0.327423095703125,74.03076171875,74.74952621459961,0.6663773370436907,1.1100422646766381,4,0,74.4848861694336,0
2020-08-10,74.4848861694336,74.99892327445139,73.5229781582979,74.18531593243594,20546000,-0.0010351212697344591,-0.07714080810546875,74.17069091796876,74.58725204467774,0.6753299757858823,1.002885262787227,0,0,73.67475891113281,0
2020-08-11,73.67475891113281,75.1626480095728,73.55781770581788,74.34455312332905,31098000,-0.010935978306601596,-0.8101272583007812,74.24274444580078,74.4722511291504,0.5725370014276617,1.037946016863744,1,0,75.00341033935547,1
2020-08-12,75.00341033935547,75.22386058442733,73.8967019688904,74.00220039154834,22512000,0.017873327404910638,1.3286514282226562,74.52290649414063,74.39128799438477,0.5214327426718596,0.949552403324534,2,0,75.47167205810547,1
2020-08-13,75.47167205810547,76.48284418729223,75.05168292534601,75.05168292534601,22388000,0.006223797625810275,0.46826171875,74.63935089111328,74.28320388793945,0.6681268278879596,0.7066636658556872,3,0,74.87353515625,0
2020-08-14,74.87353515625,75.62793168989649,74.59337281689483,75.3203962515529,21942000,-0.007956888931932438,-0.5981369018554688,74.70165252685547,74.36620712280273,0.6736151805595202,0.7239168812190461,4,0,75.4512710571289,1
2020-08-17,75.4512710571289,75.82648373152185,74.891948664715,75.43783887619192,19990000,0.007686539034432118,0.5777359008789062,74.89492950439453,74.53281021118164,0.7319818957643569,0.7658529096415986,0,0,77.41886138916016,1
2020-08-18,77.41886138916016,77.4979814068608,75.72147884435643,75.9429161837234,28378000,0.025743406684987025,1.96759033203125,75.64375,74.9432472229004,1.0272469508337503,1.0769907185841845,1,0,76.86302185058594,0
2020-08-19,76.86302185058594,78.06975406339483,76.63361934240044,77.25514432932671,30472000,-0.007205537446417253,-0.5558395385742188,76.01567230224609,75.26928939819337,1.0730683997403996,1.1187466189759185,2,0,78.43748474121094,1
2020-08-20,78.43748474121094,78.63255125965738,76.35792682998024,76.63211336096899,26382000,0.02027703413090827,1.574462890625,76.60883483886718,75.62409286499023,1.4505114108247854,1.4869310226644892,3,0,78.4036636352539,0
2020-08-21,78.4036636352539,79.21528172540805,77.74381628283706,78.21605349977197,34838000,-0.00043127848566981426,-0.03382110595703125,77.31486053466797,76.00825653076171,1.2383171459610465,1.667362764370577,4,0,78.88037872314453,1
2020-08-24,78.88037872314453,80.05626022081937,78.37728319040286,79.2446345587043,25638000,0.006061855233705536,0.476715087890625,78.0006820678711,76.44780578613282,0.8306387597138168,1.7955896723582792,0,0,79.91045379638672,1
2020-08-25,79.91045379638672,80.06122982776336,78.51860203471604,78.62907393281236,25150000,0.012974168674022561,1.0300750732421875,78.4990005493164,77.07137527465821,1.098515953988348,1.8082844431205816,1,0,81.81533813476562,1
2020-08-26,81.81533813476562,82.2462840692637,79.66811043713714,79.93284358851191,52188000,0.023558053577509685,1.9048843383789062,79.48946380615234,77.75256805419922,1.435577459327846,2.1862576411285275,2,0,81.03855895996094,0
2020-08-27,81.03855895996094,82.00742232920561,80.55536494935534,81.93875040400734,31350000,-0.009539655845572682,-0.7767791748046875,80.00967864990234,78.30925674438477,1.4303364107011565,2.248795454620167,3,0,81.58145904541016,1
2020-08-28,81.58145904541016,81.67700292551035,80.89375267803553,81.08583513332398,22418000,0.006676940625761215,0.5429000854492188,80.64523773193359,78.98004913330078,1.2303436147855533,2.1060027895905016,4,0,81.08882141113281,0
2020-08-31,81.08882141113281,81.8337569351286,80.87982154060386,81.78747703645925,26422000,-0.006056904051222149,-0.49263763427734375,81.08692626953125,79.54380416870117,0.7351151236535262,1.7867934705423587,0,1,82.3602294921875,1
2020-09-01,82.3602294921875,82.56624525311734,81.08881186454722,81.21968639113527,22652000,0.015557554087460153,1.2714080810546875,81.5768814086914,80.0379409790039,0.5473824999279073,1.8168604199688692,1,0,85.4609146118164,1
2020-09-02,85.4609146118164,85.89434350737906,82.61452246781315,83.00366085589854,49522000,0.03695646377200852,3.1006851196289062,82.30599670410156,80.89773025512696,1.8418277028315873,2.1510976946580387,2,0,81.08782196044922,0
2020-09-03,81.08782196044922,84.59554953635386,80.00300449445753,84.57166166881079,63726000,-0.05252634331722673,-4.3730926513671875,82.31584930419922,81.16276397705079,1.8334655062086858,1.9699376684382826,3,0,78.68431091308594,0
2020-09-04,78.68431091308594,81.36051134331882,76.53259571351683,80.06719518429374,55850000,-0.030089006586481965,-2.4035110473632812,81.73641967773438,81.19082870483399,2.4706492883262348,1.927811319793227,4,0,75.81752014160156,0
2020-09-08,75.81752014160156,77.40741495849956,75.4642059639063,75.88718676343119,54032000,-0.0371143801028616,-2.866790771484375,80.68215942382812,80.8845428466797,3.656265048267263,2.495423898331397,1,0,76.99340057373047,1
2020-09-09,76.99340057373047,77.56516041610428,75.89564445564935,77.07649937472567,39242000,0.015390308972819542,1.1758804321289062,79.60879364013672,80.59283752441407,3.824380622551058,2.7765982915015153,2,0,75.93943786621094,0
2020-09-10,75.93943786621094,78.3086118402786,75.63837933767624,77.14020193703107,33024000,-0.013783558910893293,-1.0539627075195312,77.70449829101562,80.0052474975586,2.21295597728605,3.092867832995015,3,0,75.42738342285156,0
2020-09-11,75.42738342285156,76.56892127073058,74.29579252540272,76.04393489459162,30706000,-0.006765767983997827,-0.512054443359375,76.5724105834961,79.44412994384766,1.315195499983208,3.380221240437009,4,0,75.08252716064453,0
2020-09-14,75.08252716064453,77.47956754747086,74.89741517443528,76.21809682607592,42660000,-0.0045825137275282484,-0.34485626220703125,75.85205383300782,78.79423675537109,0.7218062732479441,3.544398590177825,0,0,76.3907699584961,1
2020-09-15,76.3907699584961,77.18049705528287,75.74287422183161,76.03099408691223,23042000,0.017274006088985806,1.3082427978515625,75.96670379638672,78.32443161010742,0.7594926928393355,3.5177204969277818,1,0,75.24475860595703,0
2020-09-16,75.24475860595703,77.34869819515173,75.21987604229885,76.75702925240749,22128000,-0.015115628686426508,-1.1460113525390625,75.61697540283203,77.61288452148438,0.5391811942636235,3.325038782142486,2,0,73.99822235107422,0
2020-09-17,73.99822235107422,74.57645916447423,72.77507377439086,73.93701442817141,40008000,-0.016705177493264625,-1.2465362548828125,75.22873229980469,76.46661529541015,0.8552165380819537,2.0504151624529956,3,0,72.20926666259766,0
2020-09-18,72.20926666259766,74.40427775863802,71.24040328279774,74.06091812890595,63056000,-0.024472685842465206,-1.7889556884765625,74.58510894775391,75.578759765625,1.5757566973597474,1.7231886776284808,4,0,71.16676330566406,0
2020-09-21,71.16676330566406,71.66039786094642,69.80029514123461,71.2404087126211,56908000,-0.01454248286571448,-1.0425033569335938,73.80195617675781,74.8270050048828,2.1391036331709956,1.8527554734199934,0,0,72.64369201660156,1
2020-09-22,72.64369201660156,72.85020894355684,71.13490659228187,72.17095367719028,33950000,0.020540657296494975,1.4769287109375,73.0525405883789,74.5096221923828,1.591741017050144,1.9342739800938917,1,0,70.13419342041016,0
2020-09-23,70.13419342041016,72.30830088742725,69.80029475994638,72.25903690168364,37726000,-0.03515610350191254,-2.5094985961914062,72.03042755126953,73.82370147705078,1.4681547018699692,2.1587828897154795,2,0,70.80448913574219,1
2020-09-24,70.80448913574219,71.55738984301792,69.77391661874877,69.80029502305186,34552000,0.009511948842419588,0.6702957153320312,71.39168090820313,73.31020660400391,1.0262352518886555,2.209716546211163,3,0,71.61063385009766,1
2020-09-25,71.61063385009766,71.95299118680184,70.04909927309517,70.91346650564168,30326000,0.01132117583676694,0.8061447143554688,71.27195434570312,72.92853164672852,0.9381440247918967,2.1316393551765542,4,0,72.58596801757812,1
2020-09-28,72.58596801757812,73.29905809078035,71.96991766342995,73.2493005572153,30784000,0.013528044756921717,0.9753341674804688,71.55579528808593,72.67887573242187,1.0992264572322061,1.993025323901143,0,0,72.95222473144531,1
2020-09-29,72.95222473144531,73.24979803297072,72.35407885679199,72.84722744607932,31816000,0.005033146009768671,0.3662567138671875,71.61750183105468,72.3350212097168,1.1811702489752773,1.5225545448086837,1,0,72.93132019042969,0
2020-09-30,72.93132019042969,73.95641806188155,72.4416644288499,72.69942714285969,40924000,-0.000286592174188074,-0.020904541015625,72.17692718505859,72.10367736816406,0.9409813806722377,1.1651109678354872,2,1,74.04100799560547,1
2020-10-01,74.04100799560547,74.39780739351073,73.48864851059548,73.8300187453481,32884000,0.015100922824891004,1.1096878051757812,72.82423095703125,72.10795593261719,0.8714906824049907,1.172893777181018,3,0,72.43370056152344,0
2020-10-02,72.43370056152344,73.5996275418768,72.02316481739436,72.63424173336936,31222000,-0.02194743335603677,-1.6073074340820312,72.98884429931641,72.13039932250976,0.6289261339063046,1.177187182071596,4,0,73.7887191772461,1
2020-10-05,73.7887191772461,73.88177252003113,72.65712826562542,72.78451757055439,21602000,0.018534194785977235,1.3550186157226562,73.22939453125,72.39259490966796,0.6652745258877282,1.2295388504593898,0,0,72.20579528808594,0
2020-10-06,72.20579528808594,73.87282086187555,71.90672613927885,73.4239703631467,26096000,-0.021685553420222044,-1.5829238891601562,73.08010864257812,72.3488052368164,0.8108424182725151,1.227398380049322,1,0,72.60985565185547,1
2020-10-07,72.60985565185547,73.09901783970815,71.32051821827476,72.61831435660335,36108000,0.005580355572003782,0.40406036376953125,73.01581573486328,72.59637145996093,0.8378832989979585,0.9492284892675643,2,0,73.81858825683594,1
2020-10-08,73.81858825683594,74.04748964950815,72.92386369290908,72.92386369290908,26076000,0.016509907892954565,1.2087326049804688,72.97133178710938,72.89778137207031,0.7732600037291155,0.7805841692157758,3,0,75.16314697265625,1
2020-10-09,75.16314697265625,75.23281359404584,73.99622536956137,74.28783048431298,32966000,0.018050470690303223,1.3445587158203125,73.51722106933593,73.25303268432617,1.1636961656816076,0.9247763945633979,4,0,77.85726165771484,1
2020-10-12,77.85726165771484,79.04308997579452,76.10115418697416,76.53408949683731,55344000,0.035216127504861146,2.6941146850585938,74.33092956542968,73.78016204833985,2.284096570155807,1.6889246389735806,0,0,77.98067474365234,1
