Date,Close,High,Low,Open,Volume,log_return,price_change,MA_5,MA_10,volatility_5,volatility_10,dayofweek,is_month_end,target_regression,target_direction,log_return_standardized,price_change_standardized,MA_5_standardized,MA_10_standardized,volatility_5_standardized,volatility_10_standardized,target_regression_standardized
2020/5/18,68.92945861816406,69.30665309609445,67.38782539389712,67.75507292025956,47094000,0.0087883030890019,0.603118896484375,68.06070556640626,68.12564239501953,0.7393268110143494,0.9496487020579236,0,0,68.39302062988281,0,0.41622942576945104,0.21847101121790238,-1.729395658,-1.719842031,-0.992080049,-1.202488779,-1.728067243
2020/5/19,68.39302062988281,69.29321213831301,68.36117519922374,68.9443854610412,31586000,-0.007812861,-0.536437988,68.05294189453124,68.2519401550293,0.7346442072169351,0.8842608776996483,1,0,70.12274932861328,1,-0.440149627,-0.251452518,-1.729634165,-1.715964274,-0.995747022,-1.24689076,-1.674875444
2020/5/20,70.12274932861328,70.2655678074449,69.04092345953289,69.12750749452235,38262000,0.0249764863446565,1.7297286987304688,68.658349609375,68.56907424926757,0.9609926244984606,0.9333368716301408,2,0,70.00282287597656,0,1.2513046658107698,0.6830555018372826,-1.711035469,-1.706227212,-0.818492316,-1.213565422,-1.678563366
2020/5/21,70.00282287597656,70.48600931605345,69.38775960567644,70.21381213676726,30894000,-0.0017117,-0.119926453,69.15487823486328,68.75553359985352,0.8621922132270519,1.0199344403761972,3,0,70.32577514648438,1,-0.125418305,-0.079694027,-1.695781641,-1.700502295,-0.895863468,-1.154760842,-1.66863209
2020/5/22,70.32577514648438,70.51287652573794,69.46538670908407,69.86099439385703,28544000,0.0046028086252817,0.3229522705078125,69.55476531982421,68.89934616088867,0.8453515180710351,1.1354773705373349,4,0,70.73033905029297,1,0.20031867539158713,0.10293760385860828,-1.683496732,-1.696086776,-0.909051511,-1.076300747,-1.656191133
2020/5/26,70.73033905029297,71.9116951445939,70.63231222745613,71.75494334516371,44590000,0.0057362279605734,0.4045639038085937,69.91494141,68.98782348632812,0.8945400794377767,1.2464483197034208,1,0,70.67610168457031,0,0.25878665839737475,0.13659211228740759,-1.672431783,-1.69337023,-0.870531674,-1.000945282,-1.657859014
2020/5/27,70.67610168457031,70.92839736595668,69.39821460494831,70.66216836000463,31684000,-0.000767113,-0.054237366,70.3715576171875,69.21224975585938,0.3245913254317417,1.3341744735288408,2,0,70.5745849609375,0,-0.076691328,-0.052605562,-1.658404102,-1.686479604,-1.316861718,-0.94137433,-1.660980809
2020/5/28,70.5745849609375,71.87934390822512,69.6211431898544,69.66692194094234,35170000,-0.001437398,-0.101516724,70.46192474365235,69.56013717651368,0.2999673166786345,1.1636225535476208,3,0,71.33495330810547,1,-0.111268306,-0.072102335,-1.655627938,-1.675798314,-1.336144916,-1.057188598,-1.637598321
2020/5/29,71.33495330810547,71.49468919080876,70.462127348285,70.68356469901353,37044000,0.0107163427230329,0.7603683471679688,70.72835083007813,69.94161453247071,0.3729650171626091,1.0392012576994094,4,0,71.40213012695312,1,0.5156882800936515,0.2833165822402435,-1.647443077,-1.664085702,-1.27898001,-1.141677598,-1.635532531
2020/6/1,71.40213012695312,71.73603636424069,70.77562407,70.94581564745266,25162000,0.0009412665887628,0.0671768188476562,70.94362182617188,70.24919357299805,0.3926241737300557,0.9601734630130077,0,0,71.7723617553711,1,0.011436263648481547,-0.00253752,-1.640829749,-1.654642012,-1.263584815,-1.19534188,-1.624147343
2020/6/2,71.7723617553711,71.8066977191186,70.74228284294568,71.40859947866784,23442000,0.0051717655676019,0.3702316284179687,71.1520263671875,70.53348388671876,0.5100914210638327,0.9467798551874176,1,0,71.6200942993164,0,0.22966859364231204,0.12243437760201945,-1.634427365,-1.645913363,-1.17159556,-1.204436886,-1.6288298
2020/6/3,71.6200942993164,72.10577129725478,71.24040928446547,71.79177412864566,27732000,-0.002123787,-0.152267456,71.34082489013672,70.8561912536621,0.4623667120359678,0.634671186591416,2,0,70.3785171508789,0,-0.146676001,-0.093030613,-1.628627296,-1.636005183,-1.208969045,-1.416376083,-1.667010193
2020/6/4,70.3785171508789,71.72309429138843,69.96599205492319,71.4971694316438,26982000,-0.017487619,-1.241577148,71.301611328125,70.88176803588867,0.5445998403194403,0.6063516956138358,3,0,71.65840148925781,1,-0.939226674,-0.542233512,-1.629831974,-1.635219892,-1.144571824,-1.435606598,-1.627651795
2020/6/5,71.65840148925781,71.9709103787135,70.0461071028752,70.44520002096422,42642000,0.0180223422637191,1.2798843383789062,71.36630096435547,71.0473258972168,0.5682472460509259,0.5642578489827444,4,0,72.05750274658203,1,0.8925717897394401,0.49755142349953685,-1.627844647,-1.63013672,-1.126053409,-1.464190668,-1.615378822
2020/6/8,72.05750274658203,72.10527089418974,70.88510641927735,70.97468213654459,33878000,0.0055540447716287,0.3991012573242187,71.49737548828125,71.22049865722656,0.6484969643966583,0.5836109829010595,0,0,72.25852966308594,1,0.24938865073729058,0.13433945939079917,-1.623817914,-1.624819745,-1.063209408,-1.45104881,-1.609196937
2020/6/9,72.25852966308594,73.04079279119881,71.77484210279437,71.91816171630913,33624000,0.0027859281213332,0.2010269165039062,71.59460906982422,71.37331771850586,0.7312078424023769,0.6384992202394918,1,0,72.88652801513672,1,0.10659401839950554,0.052658768745899844,-1.620830807,-1.620127697,-0.998438059,-1.413776635,-1.589885029
2020/6/10,72.88652801513672,73.28810385800969,72.37198974644225,72.72778683921254,31762000,0.0086534434022114,0.6279983520507812,71.84789581298828,71.5943603515625,0.9335809857994052,0.7441794911761448,2,0,69.761474609375,0,0.4092726237898876,0.22873064961991366,-1.613049599,-1.613340959,-0.839958523,-1.342013836,-1.685985194
2020/6/11,69.761474609375,72.23465106938366,69.58780540266814,71.70866238072514,47144000,-0.043821903,-3.125053406,71.7244873046875,71.51304931640625,1.1836622527989549,0.8967621688913661,3,0,70.30985260009766,1,-2.297693445,-1.318929983,-1.616840825,-1.615837476,-0.64411849,-1.238401686,-1.669121733
2020/6/12,70.30985260009766,71.38421437179544,68.96030198853704,70.95376958003494,36676000,0.0078300220803903,0.5483779907226562,71.45477752685547,71.41053924560546,1.3451145402847997,0.9745952146518196,4,0,70.69898986816406,1,0.36679603780642295,0.19589728980286683,-1.625126564,-1.618984873,-0.517684305,-1.185548706,-1.657155168
2020/6/15,70.69898986816406,70.91097380700297,69.02996753030666,69.14392465309821,30468000,0.0055193454412836,0.3891372680664062,71.18307495117188,71.34022521972656,1.33005247568589,1.000295160479468,0,0,71.9793701171875,1,0.24759866904758576,0.13023057016877318,-1.633473523,-1.621143745,-0.529479491,-1.168097009,-1.61778152
2020/6/16,71.9793701171875,72.51182051857924,71.10952825884952,72.10526358516627,30648000,0.0179482665879721,1.2803802490234375,71.12724304199219,71.36092605590821,1.2784810808085028,1.012301702997958,1,0,72.28142547607422,1,0.8887505602828214,0.49775592411165914,-1.635188732,-1.620508161,-0.569865338,-1.159943897,-1.608492856
2020/6/17,72.28142547607422,72.76212896872691,71.415068821233,72.30133456430534,30610000,0.0041876353038989,0.3020553588867187,71.00622253417968,71.42705917358398,1.0841908450310425,1.0519404161745074,2,0,71.36480712890625,0,0.17890175938951575,0.09432026268010202,-1.638906596,-1.618477657,-0.722015104,-1.133026999,-1.63668027
2020/6/18,71.36480712890625,72.30281975696262,70.97267707547431,72.14756380354159,34862000,-0.012762337,-0.916618347,71.32688903808594,71.52568817138672,0.8317045201615867,0.9869349806482762,3,0,70.89305877685547,0,-0.695470717,-0.40822898,-1.629055419,-1.615449422,-0.919738551,-1.177169316,-1.651187252
2020/6/19,70.89305877685547,71.88133001536528,70.61239533363407,71.65740215225779,52784000,-0.006632323,-0.471748352,71.4435302734375,71.44915390014648,0.6805786739735854,1.005009567869703,4,0,72.18787384033203,1,-0.379251025,-0.2247762,-1.62547209,-1.617799276,-1.038086042,-1.164895663,-1.611369712
2020/6/22,72.18787384033203,72.2023083095252,70.62186681199631,70.91148255316699,29442000,0.0180995522936582,1.2948150634765625,71.74130706787109,71.46219100952149,0.5935278341930098,1.0145780322898632,0,0,72.85070037841797,1,0.8965547063686097,0.503708465006049,-1.616324106,-1.617398994,-1.10625604,-1.158398142,-1.590986783
2020/6/23,72.85070037841797,73.40903563217812,71.90621842213413,72.25455152562985,37752000,0.0091400671314228,0.6628265380859375,71.91557312011719,71.52140808105469,0.7796373158489331,1.0813085515650476,1,0,71.29415130615234,0,0.43437534353696394,0.2430928849174241,-1.610970488,-1.615580834,-0.960512668,-1.113084397,-1.638853045
2020/6/24,71.29415130615234,73.43839511149096,71.15979153173976,72.81587541071586,31592000,-0.021597852,-1.556549072,71.7181182861328,71.36217041015625,0.7887826767002389,0.9693973214877516,2,0,71.71215057373047,1,-1.151255032,-0.672119716,-1.617036487,-1.620469956,-0.953350885,-1.189078365,-1.625998929
2020/6/25,71.71215057373047,71.77285734904541,70.63927696211077,71.22049782805915,23958000,0.0058459026279961,0.417999267578125,71.78758697509765,71.5572380065918,0.764818571670375,0.7914351169190398,3,0,67.80284118652344,0,0.2644442790073015,0.14213250579428952,-1.614902343,-1.614480738,-0.972117309,-1.30992463,-1.746216163
2020/6/26,67.80284118652344,71.5091209058233,67.42763609824557,71.29066762558381,97640000,-0.056056098,-3.909309387,71.16954345703125,71.30653686523438,1.9690047702632487,1.396357977265605,4,0,69.5261001586914,1,-2.928800268,-1.642336689,-1.633889223,-1.622178089,-0.029112391,-0.899148262,-1.693223318
2020/6/29,69.5261001586914,69.56740658298106,67.2609287443365,67.69336296671155,45074000,0.0250981244499362,1.7232589721679688,70.63718872070312,71.1892478942871,1.9846171179932548,1.4985776549543883,0,0,70.56513214111328,1,1.2575794261319524,0.6803875553899027,-1.650243663,-1.625779247,-0.016886275,-0.829735398,-1.661271497
2020/6/30,70.56513214111328,70.86121720110151,69.0165360541645,69.51167404146442,40286000,0.0148339195554946,1.039031982421875,70.1800750732422,71.04782409667969,1.5664940375305343,1.4823717981779123,1,1,71.7569351196289,1,0.7280954667095709,0.3982301954366439,-1.664286626,-1.630121423,-0.344320788,-0.840740079,-1.624621736
2020/7/1,71.7569351196289,72.07939857823143,70.37255487483583,70.62087178372437,42182000,0.016748363208613,1.191802978515625,70.2726318359375,70.99537506103516,1.6596763434497646,1.4426207786341316,2,0,73.14678955078125,1,0.8268529658016938,0.4612289686233577,-1.661443195,-1.631731782,-0.271349205,-0.867733239,-1.581881589
2020/7/2,73.14678955078125,74.07187120886894,72.20827571187772,72.24659805024832,57218000,0.0191837312402451,1.3898544311523438,70.55955963134765,71.17357330322265,2.049087164719406,1.595303890146652,3,0,74.62571716308594,1,0.9524826001767398,0.5429002207784668,-1.652628502,-1.626260508,0.03360057784772113,-0.764052889,-1.536402307
2020/7/6,74.62571716308594,75.14075662187608,73.49761142237459,74.05345615982517,44712000,0.0200169439636127,1.4789276123046875,71.92413482666015,71.54683914184571,2.026008761397544,1.9249902015367533,0,0,74.14153289794922,0,0.9954642803309124,0.5796316768788905,-1.610707464,-1.614800017,0.015527751682843498,-0.540177492,-1.551291712
2020/7/7,74.14153289794922,75.70406216918913,74.13058365914364,74.45055656016098,42364000,-0.006509309,-0.484184265,72.84722137451172,71.74220504760743,1.6826085454356534,2.089394311917819,1,0,74.82228088378906,1,-0.372905254,-0.229904446,-1.582349374,-1.60880164,-0.25339087,-0.428537929,-1.530357672
2020/7/8,74.82228088378906,75.19898179852746,74.25996682154751,74.68294763540767,31766000,0.009139840173303,0.6807479858398438,73.69865112304687,71.93936309814453,1.2642143589234525,2.289092726760156,2,0,75.57169342041016,1,0.4343636357929029,0.2504832224231967,-1.556192649,-1.602748238,-0.581037687,-0.292931566,-1.507312092
2020/7/9,75.57169342041016,76.09320218311657,74.42368620829713,75.13726983285122,41836000,0.0099660740116765,0.7494125366210938,74.46160278320312,72.36711730957032,0.8972878596553531,2.540938109022729,3,0,76.5843505859375,1,0.4769853067990673,0.278798691793973,-1.532754054,-1.589614774,-0.868379872,-0.121914502,-1.476171338
2020/7/10,76.5843505859375,76.70029709996115,74.67896287214894,75.30247721043091,35918000,0.013310968014938,1.0126571655273438,75.14911499023438,72.85433731079101,0.9532131498406576,2.849747358223246,4,0,75.2517318725586,0,0.6495332770421565,0.3873539090350024,-1.51163303,-1.574655515,-0.824584466,0.08778420542820498,-1.517151398
2020/7/13,75.2517318725586,78.44297203416643,74.96958014308842,77.12825841563946,42954000,-0.017553837,-1.332618713,75.27431793212891,73.59922637939454,0.9072854142847772,2.303881516951484,0,0,75.6811752319336,1,-0.942642582,-0.579776678,-1.507786677,-1.551784966,-0.860550732,-0.282889152,-1.503945359
2020/7/14,75.6811752319336,75.77771381282373,73.94298722488395,74.28435748755967,38108000,0.0056905353043633,0.429443359,75.58224639892578,74.21473388671875,0.652092500593112,1.877542403617648,1,0,75.48311614990234,0,0.2564295806913606,0.1468517506894189,-1.498326824,-1.532886857,-1.060393723,-0.572397193,-1.510035978
2020/7/15,75.48311614990234,76.45098479184617,74.53514900176111,75.79910266825213,31026000,-0.002620449,-0.198059082,75.71441345214843,74.70653228759765,0.5113308834809764,1.398293932277756,2,0,75.38558959960938,0,-0.172296578,-0.111913885,-1.494266528,-1.517787026,-1.17062493,-0.89783364,-1.513035069
2020/7/16,75.38558959960938,75.43485358407806,74.05942561326644,74.71777710977885,26484000,-0.001292867,-0.09752655,75.67719268798828,75.0693977355957,0.5307226869377427,0.9452404359387084,3,0,75.48162841796875,1,-0.10381258,-0.070456892,-1.495409985,-1.506645861,-1.1554391,-1.205482238,-1.510081728
2020/7/17,75.48162841796875,75.80906535403365,74.5485891882386,75.48461250339587,34264000,0.0012731570528577,0.096038818359375,75.45664825439454,75.30288162231446,0.1571440244428308,0.6641351924958776,4,0,77.81995391845703,1,0.028556993293956893,0.009364416077982936,-1.502185318,-1.499477136,-1.447990632,-1.39636838,-1.438174648
2020/7/20,77.81995391845703,78.07722309236132,74.77750030048323,75.38957192669334,30166000,0.0305085809681486,2.338325500488281,75.97029266357421,75.62230529785157,1.0395728714849406,0.9903123177077876,0,0,77.42582702636719,0,1.536680434832304,0.9340249453602628,-1.486405677,-1.489669776,-0.756955687,-1.174875916,-1.450294652
2020/7/21,77.42582702636719,78.97492413472274,77.26161122175375,78.87440678042151,27486000,-0.005077468,-0.394126892,76.31922302246093,75.95073471069335,1.1988615887309906,0.9892652330646172,1,0,77.87020111083984,1,-0.29904306,-0.192767135,-1.475686207,-1.479585911,-0.632215806,-1.175586945,-1.43662947
2020/7/22,77.87020111083984,77.97619307910186,76.7943435285577,77.4153749127673,24482000,0.0057229447868167,0.4443740844726562,76.79664001464843,76.25552673339844,1.2565727040131194,1.0692558556171243,2,0,75.47664642333984,0,0.25810143947328623,0.153008792195931,-1.461019506,-1.470227792,-0.58702191,-1.12126885,-1.510234932
2020/7/23,75.47664642333984,78.14389457073787,75.0705830583031,77.92394547961592,33910000,-0.031220063,-2.393554688,76.81485137939453,76.2460220336914,1.2314180220550253,1.076408426575402,3,0,75.05168914794922,0,-1.647621419,-1.017278995,-1.460460036,-1.470519617,-0.606720681,-1.116411855,-1.523303018
2020/7/24,75.05168914794922,75.41097153590187,74.02559650691151,74.6028386333552,29902000,-0.005646225,-0.424957275,76.72886352539062,76.09275588989257,1.3564521199169677,1.1306318602923542,4,0,76.10762786865234,1,-0.328382652,-0.205480781,-1.463101664,-1.475225393,-0.508805783,-1.079591119,-1.490831289
2020/7/27,76.10762786865234,76.51219541111449,75.2567004045739,75.30298030118446,27124000,0.0139714298551567,1.055938720703125,76.38639831542969,76.17834548950195,1.2215658813283703,1.091614482924776,0,0,74.82476806640625,0,0.6836035195794782,0.40520209322838174,-1.473622519,-1.47259751,-0.614435948,-1.106086095,-1.530281187
2020/7/28,74.82476806640625,75.93744461336621,74.6690109658058,75.88718593599701,30910000,-0.016999541,-1.282859802,75.8661865234375,76.09270477294922,1.2220953580436589,1.16601171453841,1,0,75.81304168701172,1,-0.914048927,-0.559257401,-1.489603916,-1.475226962,-0.614021311,-1.055566224,-1.499890264
2020/7/29,75.81304168701172,76.30170274438422,74.79291731015581,74.89194642181988,22676000,0.0131213777136544,0.9882736206054688,75.45475463867187,76.12569732666016,0.5278345348487098,1.1514231740788083,2,0,76.5525131225586,1,0.6397531699199688,0.3772987712451134,-1.502243492,-1.474213982,-1.157700828,-1.065472657,-1.477150388
2020/7/30,76.5525131225586,76.67791304910183,74.40278707937269,74.5421203310874,36042000,0.0097066196155759,0.739471435546875,75.66992797851563,76.24238967895508,0.7224150110095232,1.1269535708369056,3,0,74.04350280761719,0,0.46360122665358205,0.27469924106173726,-1.495633163,-1.470631143,-1.005323774,-1.082088882,-1.554306287
2020/7/31,74.04350280761719,74.89294207022046,72.35407768262465,74.49633966059952,91468000,-0.033324155,-2.509010315,75.46829071044922,76.09857711791992,1.0182442533686402,1.3114768777140804,4,1,73.78524017333984,0,-1.75616204,-1.064889884,-1.501827651,-1.475046662,-0.773658247,-0.956787263,-1.562248258
2020/8/3,73.78524017333984,74.53017571563687,73.23586473268551,74.1952823635518,45482000,-0.003494082,-0.258262634,75.00381317138672,75.6951057434082,1.1718036978532471,1.3433061467983327,0,0,73.31449127197266,0,-0.217363348,-0.13674026,-1.516096839,-1.487434563,-0.653404991,-0.935173414,-1.576724505
2020/8/4,73.31449127197266,74.3002797145422,72.85319570585015,73.98180262852239,37212000,-0.006400426,-0.470748901,74.70175781,75.28397216796876,1.401611550704379,1.383307773660262,1,0,73.60260009765625,1,-0.367288514,-0.224364053,-1.525376265,-1.500057718,-0.473441181,-0.908010078,-1.567864719
2020/8/5,73.60260009765625,74.14550614214014,73.21097121574932,73.48964526803748,29134000,0.0039220650547786,0.2881088256835937,74.25966949462891,74.85721206665039,1.3090115722017162,1.1323060846064037,2,0,74.88945007324219,1,0.16520219001662134,0.08856907623457101,-1.538957635,-1.51316066,-0.54595674,-1.078454227,-1.528292117
2020/8/6,74.88945007324219,74.9551379108816,73.24481674977106,73.45630713721422,33306000,0.0173326745829849,1.2868499755859375,73.92705688476562,74.79849243164062,0.6000793944330287,1.111651126058044,3,0,74.56202697753906,0,0.856994949834525,0.5004238705590389,-1.549175808,-1.514963546,-1.101125477,-1.092480096,-1.538360877
2020/8/7,74.56202697753906,75.64285813461413,73.95990233635366,75.09298915592936,27718000,-0.004381671,-0.327423096,74.03076172,74.74952621459961,0.6663773370436907,1.110042264676638,4,0,74.4848861694336,0,-0.263150051,-0.16526023,-1.545989898,-1.51646697,-1.049207189,-1.093572603,-1.540733075
2020/8/10,74.4848861694336,74.99892327445139,73.5229781582979,74.18531593243594,20546000,-0.001035121,-0.077140808,74.17069091796876,74.58725204467774,0.6753299757858823,1.002885262787227,0,0,73.67475891113281,0,-0.090516657,-0.062050344,-1.541691141,-1.521449322,-1.042196327,-1.166338185,-1.565645725
2020/8/11,73.67475891113281,75.1626480095728,73.55781770581788,74.34455312332905,31098000,-0.010935978,-0.810127258,74.24274444580078,74.4722511291504,0.5725370014276617,1.037946016863744,1,0,75.00341033935547,1,-0.601257142,-0.364314833,-1.539477589,-1.524980229,-1.122694078,-1.142529977,-1.524787665
2020/8/12,75.00341033935547,75.22386058442733,73.8967019688904,74.00220039154834,22512000,0.0178733274049106,1.3286514282226562,74.52290649414063,74.39128799438477,0.5214327426718596,0.949552403324534,2,0,75.47167205810547,1,0.8848847863849554,0.5176616990793149,-1.530870746,-1.527466064,-1.162714108,-1.202554172,-1.510387902
2020/8/13,75.47167205810547,76.48284418729223,75.05168292534601,75.05168292534601,22388000,0.0062237976258102,0.468261719,74.63935089111328,74.28320388793945,0.6681268278879596,0.7066636658556872,3,0,74.87353516,0,0.28393817471050176,0.16285942937369774,-1.527293464,-1.530784602,-1.047837152,-1.367489174,-1.528781525
2020/8/14,74.87353516,75.62793168989649,74.59337281689483,75.3203962515529,21942000,-0.007956889,-0.598136902,74.70165252685547,74.36620712280273,0.6736151805595202,0.7239168812190461,4,0,75.4512710571289,1,-0.44757938,-0.276895541,-1.525379499,-1.52823613,-1.043539193,-1.355773278,-1.511015264
2020/8/17,75.4512710571289,75.82648373152185,74.891948664715,75.43783887619192,19990000,0.0076865390344321,0.5777359008789062,74.89492950439453,74.53281021118164,0.7319818957643569,0.7658529096415986,0,0,77.41886138916016,1,0.3593943956855537,0.20800372604050543,-1.519441848,-1.523120866,-0.997831893,-1.327296375,-1.450508856
